date,key,label,ind,occ,unocc,cap,cap_funding,rate,col_type,indent,is_total
2023-02-01T00:00:00,singles_shelter,"  Shelter Programs, Singles, Total",3268,3268,39,3307,3391,98.8,summary,2,False
2023-02-01T00:00:00,allied_summ,"  Allied Services, Total",445,445,1,446,451,99.8,summary,2,False
2023-02-01T00:00:00,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2023-02-01T00:00:00,iso_summ,Temporary Isolation/Recovery Programs,9,9,0,9,30,100.0,summary,1,False
2023-02-01T00:00:00,fam_total,"Family Sector, Total",2368,720,7,727,764,99.0,room,0,True
2023-02-01T00:00:00,fam_emerg,"Families, Emergency Shelter Programs",601,190,5,195,205,97.4,room,1,False
2023-02-01T00:00:00,fam_trans_r,"Families, Transitional Shelter Programs",299,102,0,102,100,100.0,room,1,False
2023-02-01T00:00:00,fam_hotel,"Families, Motel/Hotel Programs",1468,428,2,430,459,99.5,room,1,False
2023-02-01T00:00:00,sng_hotel,"Single Sector Motel/Hotel, Total",2860,2404,31,2435,2583,98.7,room,0,True
2023-02-01T00:00:00,singles_total,"Singles Sectors, Total",3268,3268,39,3307,3391,98.8,bed,0,True
2023-02-01T00:00:00,emerg_total,"Emergency Shelter Programs, Total",2692,2692,17,2709,2769,99.4,bed,1,True
2023-02-01T00:00:00,mix_emerg,"Mixed Adult, Emergency",626,626,1,627,642,99.8,bed,2,False
2023-02-01T00:00:00,men_emerg,"Men, Emergency",1281,1281,7,1288,1292,99.5,bed,2,False
2023-02-01T00:00:00,wom_emerg,"Women, Emergency",519,519,2,521,559,99.6,bed,2,False
2023-02-01T00:00:00,yth_emerg,"Youth, Emergency",266,266,7,273,276,97.4,bed,2,False
2023-02-01T00:00:00,trans_total,"Transitional Shelter Programs, Total",576,576,22,598,622,96.3,bed,1,True
2023-02-01T00:00:00,mix_trans,"Mixed Adult, Transitional",137,137,1,138,139,99.3,bed,2,False
2023-02-01T00:00:00,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2023-02-01T00:00:00,men_trans,"Men, Transitional",162,162,11,173,185,93.6,bed,2,False
2023-02-01T00:00:00,wom_trans,"Women, Transitional",102,102,3,105,110,97.1,bed,2,False
2023-02-01T00:00:00,yth_trans,"Youth, Transitional",175,175,7,182,188,96.2,bed,2,False
2023-02-01T00:00:00,allied_total,"Allied Services, Total",445,445,1,446,451,99.8,bed,0,True
2023-02-01T00:00:00,respites,24-Hour Respites,379,379,1,380,380,99.7,bed,1,False
2023-02-01T00:00:00,dropin,24-Hour Women's Drop-ins,66,66,0,66,71,100.0,bed,1,False
2023-02-01T00:00:00,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2023-02-01T00:00:00,hotels,Hotels,0,0,0,0,0,,room,0,False
2023-02-01T00:00:00,iso,Isolation/Recovery Programs Combined Total,9,9,0,9,30,100.0,room,0,False
2023-01-31T00:00:00,all_shelter,"All Shelter Programs, Total",8968,,,,,,summary,0,True
2023-01-31T00:00:00,room_based,"Shelter Programs, Room-Based, Total",5254,,,,,,summary,1,True
2023-01-31T00:00:00,singles_sector,"Singles Sector Programs, Total",3707,,,,,,summary,1,True
2023-01-31T00:00:00,singles_shelter,"  Shelter Programs, Singles, Total",3261,3261,31,3292,3391,99.1,summary,2,False
2023-01-31T00:00:00,allied_summ,"  Allied Services, Total",446,446,0,446,451,100.0,summary,2,False
2023-01-31T00:00:00,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2023-01-31T00:00:00,iso_summ,Temporary Isolation/Recovery Programs,7,7,1,8,30,87.5,summary,1,False
2023-01-31T00:00:00,fam_total,"Family Sector, Total",2397,729,7,736,764,99.0,room,0,True
2023-01-31T00:00:00,fam_emerg,"Families, Emergency Shelter Programs",597,189,5,194,205,97.4,room,1,False
2023-01-31T00:00:00,fam_trans_r,"Families, Transitional Shelter Programs",299,102,0,102,100,100.0,room,1,False
2023-01-31T00:00:00,fam_hotel,"Families, Motel/Hotel Programs",1501,438,2,440,459,99.5,room,1,False
2023-01-31T00:00:00,sng_hotel,"Single Sector Motel/Hotel, Total",2857,2404,28,2432,2583,98.8,room,0,True
2023-01-31T00:00:00,singles_total,"Singles Sectors, Total",3261,3261,31,3292,3391,99.1,bed,0,True
2023-01-31T00:00:00,emerg_total,"Emergency Shelter Programs, Total",2688,2688,11,2699,2769,99.6,bed,1,True
2023-01-31T00:00:00,mix_emerg,"Mixed Adult, Emergency",624,624,0,624,642,100.0,bed,2,False
2023-01-31T00:00:00,men_emerg,"Men, Emergency",1282,1282,2,1284,1292,99.8,bed,2,False
2023-01-31T00:00:00,wom_emerg,"Women, Emergency",517,517,1,518,559,99.8,bed,2,False
2023-01-31T00:00:00,yth_emerg,"Youth, Emergency",265,265,8,273,276,97.1,bed,2,False
2023-01-31T00:00:00,trans_total,"Transitional Shelter Programs, Total",573,573,20,593,622,96.6,bed,1,True
2023-01-31T00:00:00,mix_trans,"Mixed Adult, Transitional",137,137,1,138,139,99.3,bed,2,False
2023-01-31T00:00:00,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2023-01-31T00:00:00,men_trans,"Men, Transitional",159,159,9,168,185,94.6,bed,2,False
2023-01-31T00:00:00,wom_trans,"Women, Transitional",102,102,3,105,110,97.1,bed,2,False
2023-01-31T00:00:00,yth_trans,"Youth, Transitional",175,175,7,182,188,96.2,bed,2,False
2023-01-31T00:00:00,allied_total,"Allied Services, Total",446,446,0,446,451,100.0,bed,0,True
2023-01-31T00:00:00,respites,24-Hour Respites,380,380,0,380,380,100.0,bed,1,False
2023-01-31T00:00:00,dropin,24-Hour Women's Drop-ins,66,66,0,66,71,100.0,bed,1,False
2023-01-31T00:00:00,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2023-01-31T00:00:00,hotels,Hotels,0,0,0,0,0,,room,0,False
2023-01-31T00:00:00,iso,Isolation/Recovery Programs Combined Total,7,7,1,8,30,87.5,room,0,False
2023-01-30T00:00:00,all_shelter,"All Shelter Programs, Total",8971,,,,,,summary,0,True
2023-01-30T00:00:00,room_based,"Shelter Programs, Room-Based, Total",5256,,,,,,summary,1,True
2023-01-30T00:00:00,singles_sector,"Singles Sector Programs, Total",3706,,,,,,summary,1,True
2023-01-30T00:00:00,singles_shelter,"  Shelter Programs, Singles, Total",3261,3261,28,3289,3388,99.1,summary,2,False
2023-01-30T00:00:00,allied_summ,"  Allied Services, Total",445,445,1,446,451,99.8,summary,2,False
2023-01-30T00:00:00,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2023-01-30T00:00:00,iso_summ,Temporary Isolation/Recovery Programs,9,9,0,9,30,100.0,summary,1,False
2023-01-30T00:00:00,fam_total,"Family Sector, Total",2399,731,7,738,764,99.1,room,0,True
2023-01-30T00:00:00,fam_emerg,"Families, Emergency Shelter Programs",605,192,5,197,205,97.5,room,1,False
2023-01-30T00:00:00,fam_trans_r,"Families, Transitional Shelter Programs",299,102,0,102,100,100.0,room,1,False
2023-01-30T00:00:00,fam_hotel,"Families, Motel/Hotel Programs",1495,437,2,439,459,99.5,room,1,False
2023-01-30T00:00:00,sng_hotel,"Single Sector Motel/Hotel, Total",2857,2404,29,2433,2583,98.8,room,0,True
2023-01-30T00:00:00,singles_total,"Singles Sectors, Total",3261,3261,28,3289,3388,99.1,bed,0,True
2023-01-30T00:00:00,emerg_total,"Emergency Shelter Programs, Total",2685,2685,11,2696,2766,99.6,bed,1,True
2023-01-30T00:00:00,mix_emerg,"Mixed Adult, Emergency",624,624,1,625,642,99.8,bed,2,False
2023-01-30T00:00:00,men_emerg,"Men, Emergency",1277,1277,2,1279,1289,99.8,bed,2,False
2023-01-30T00:00:00,wom_emerg,"Women, Emergency",518,518,0,518,559,100.0,bed,2,False
2023-01-30T00:00:00,yth_emerg,"Youth, Emergency",266,266,8,274,276,97.1,bed,2,False
2023-01-30T00:00:00,trans_total,"Transitional Shelter Programs, Total",576,576,17,593,622,97.1,bed,1,True
2023-01-30T00:00:00,mix_trans,"Mixed Adult, Transitional",137,137,1,138,139,99.3,bed,2,False
2023-01-30T00:00:00,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2023-01-30T00:00:00,men_trans,"Men, Transitional",162,162,6,168,185,96.4,bed,2,False
2023-01-30T00:00:00,wom_trans,"Women, Transitional",102,102,3,105,110,97.1,bed,2,False
2023-01-30T00:00:00,yth_trans,"Youth, Transitional",175,175,7,182,188,96.2,bed,2,False
2023-01-30T00:00:00,allied_total,"Allied Services, Total",445,445,1,446,451,99.8,bed,0,True
2023-01-30T00:00:00,respites,24-Hour Respites,379,379,1,380,380,99.7,bed,1,False
2023-01-30T00:00:00,dropin,24-Hour Women's Drop-ins,66,66,0,66,71,100.0,bed,1,False
2023-01-30T00:00:00,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2023-01-30T00:00:00,hotels,Hotels,0,0,0,0,0,,room,0,False
2023-01-30T00:00:00,iso,Isolation/Recovery Programs Combined Total,9,9,0,9,30,100.0,room,0,False
2023-01-29T00:00:00,all_shelter,"All Shelter Programs, Total",8983,,,,,,summary,0,True
2023-01-29T00:00:00,room_based,"Shelter Programs, Room-Based, Total",5272,,,,,,summary,1,True
2023-01-29T00:00:00,singles_sector,"Singles Sector Programs, Total",3704,,,,,,summary,1,True
2023-01-29T00:00:00,singles_shelter,"  Shelter Programs, Singles, Total",3259,3259,32,3291,3388,99.0,summary,2,False
2023-01-29T00:00:00,allied_summ,"  Allied Services, Total",445,445,1,446,451,99.8,summary,2,False
2023-01-29T00:00:00,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2023-01-29T00:00:00,iso_summ,Temporary Isolation/Recovery Programs,7,7,0,7,30,100.0,summary,1,False
2023-01-29T00:00:00,fam_total,"Family Sector, Total",2415,736,7,743,764,99.1,room,0,True
2023-01-29T00:00:00,fam_emerg,"Families, Emergency Shelter Programs",614,195,4,199,205,98.0,room,1,False
2023-01-29T00:00:00,fam_trans_r,"Families, Transitional Shelter Programs",299,102,0,102,100,100.0,room,1,False
2023-01-29T00:00:00,fam_hotel,"Families, Motel/Hotel Programs",1502,439,3,442,459,99.3,room,1,False
2023-01-29T00:00:00,sng_hotel,"Single Sector Motel/Hotel, Total",2857,2404,34,2438,2583,98.6,room,0,True
2023-01-29T00:00:00,singles_total,"Singles Sectors, Total",3259,3259,32,3291,3388,99.0,bed,0,True
2023-01-29T00:00:00,emerg_total,"Emergency Shelter Programs, Total",2688,2688,10,2698,2766,99.6,bed,1,True
2023-01-29T00:00:00,mix_emerg,"Mixed Adult, Emergency",622,622,2,624,642,99.7,bed,2,False
2023-01-29T00:00:00,men_emerg,"Men, Emergency",1281,1281,0,1281,1289,100.0,bed,2,False
2023-01-29T00:00:00,wom_emerg,"Women, Emergency",518,518,1,519,559,99.8,bed,2,False
2023-01-29T00:00:00,yth_emerg,"Youth, Emergency",267,267,7,274,276,97.4,bed,2,False
2023-01-29T00:00:00,trans_total,"Transitional Shelter Programs, Total",571,571,22,593,622,96.3,bed,1,True
2023-01-29T00:00:00,mix_trans,"Mixed Adult, Transitional",134,134,4,138,139,97.1,bed,2,False
2023-01-29T00:00:00,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2023-01-29T00:00:00,men_trans,"Men, Transitional",160,160,8,168,185,95.2,bed,2,False
2023-01-29T00:00:00,wom_trans,"Women, Transitional",102,102,3,105,110,97.1,bed,2,False
2023-01-29T00:00:00,yth_trans,"Youth, Transitional",175,175,7,182,188,96.2,bed,2,False
2023-01-29T00:00:00,allied_total,"Allied Services, Total",445,445,1,446,451,99.8,bed,0,True
2023-01-29T00:00:00,respites,24-Hour Respites,380,380,0,380,380,100.0,bed,1,False
2023-01-29T00:00:00,dropin,24-Hour Women's Drop-ins,65,65,1,66,71,98.5,bed,1,False
2023-01-29T00:00:00,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2023-01-29T00:00:00,hotels,Hotels,0,0,0,0,0,,room,0,False
2023-01-29T00:00:00,iso,Isolation/Recovery Programs Combined Total,7,7,0,7,30,100.0,room,0,False
2023-01-28T00:00:00,all_shelter,"All Shelter Programs, Total",8981,,,,,,summary,0,True
2023-01-28T00:00:00,room_based,"Shelter Programs, Room-Based, Total",5269,,,,,,summary,1,True
2023-01-28T00:00:00,singles_sector,"Singles Sector Programs, Total",3699,,,,,,summary,1,True
2023-01-28T00:00:00,singles_shelter,"  Shelter Programs, Singles, Total",3253,3253,37,3290,3388,98.9,summary,2,False
2023-01-28T00:00:00,allied_summ,"  Allied Services, Total",446,446,0,446,451,100.0,summary,2,False
2023-01-28T00:00:00,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2023-01-28T00:00:00,iso_summ,Temporary Isolation/Recovery Programs,13,11,0,11,30,100.0,summary,1,False
2023-01-28T00:00:00,fam_total,"Family Sector, Total",2413,736,6,742,764,99.2,room,0,True
2023-01-28T00:00:00,fam_emerg,"Families, Emergency Shelter Programs",612,195,3,198,205,98.5,room,1,False
2023-01-28T00:00:00,fam_trans_r,"Families, Transitional Shelter Programs",299,102,0,102,100,100.0,room,1,False
2023-01-28T00:00:00,fam_hotel,"Families, Motel/Hotel Programs",1502,439,3,442,459,99.3,room,1,False
2023-01-28T00:00:00,sng_hotel,"Single Sector Motel/Hotel, Total",2856,2404,34,2438,2583,98.6,room,0,True
2023-01-28T00:00:00,singles_total,"Singles Sectors, Total",3253,3253,37,3290,3388,98.9,bed,0,True
2023-01-28T00:00:00,emerg_total,"Emergency Shelter Programs, Total",2681,2681,16,2697,2766,99.4,bed,1,True
2023-01-28T00:00:00,mix_emerg,"Mixed Adult, Emergency",620,620,4,624,642,99.4,bed,2,False
2023-01-28T00:00:00,men_emerg,"Men, Emergency",1279,1279,2,1281,1289,99.8,bed,2,False
2023-01-28T00:00:00,wom_emerg,"Women, Emergency",515,515,3,518,559,99.4,bed,2,False
2023-01-28T00:00:00,yth_emerg,"Youth, Emergency",267,267,7,274,276,97.4,bed,2,False
2023-01-28T00:00:00,trans_total,"Transitional Shelter Programs, Total",572,572,21,593,622,96.5,bed,1,True
2023-01-28T00:00:00,mix_trans,"Mixed Adult, Transitional",134,134,4,138,139,97.1,bed,2,False
2023-01-28T00:00:00,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2023-01-28T00:00:00,men_trans,"Men, Transitional",160,160,8,168,185,95.2,bed,2,False
2023-01-28T00:00:00,wom_trans,"Women, Transitional",102,102,3,105,110,97.1,bed,2,False
2023-01-28T00:00:00,yth_trans,"Youth, Transitional",176,176,6,182,188,96.7,bed,2,False
2023-01-28T00:00:00,allied_total,"Allied Services, Total",446,446,0,446,451,100.0,bed,0,True
2023-01-28T00:00:00,respites,24-Hour Respites,380,380,0,380,380,100.0,bed,1,False
2023-01-28T00:00:00,dropin,24-Hour Women's Drop-ins,66,66,0,66,71,100.0,bed,1,False
2023-01-28T00:00:00,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2023-01-28T00:00:00,hotels,Hotels,0,0,0,0,0,,room,0,False
2023-01-28T00:00:00,iso,Isolation/Recovery Programs Combined Total,13,11,0,11,30,100.0,room,0,False
2023-01-27T00:00:00,all_shelter,"All Shelter Programs, Total",8979,,,,,,summary,0,True
2023-01-27T00:00:00,room_based,"Shelter Programs, Room-Based, Total",5274,,,,,,summary,1,True
2023-01-27T00:00:00,singles_sector,"Singles Sector Programs, Total",3691,,,,,,summary,1,True
2023-01-27T00:00:00,singles_shelter,"  Shelter Programs, Singles, Total",3245,3245,41,3286,3388,98.8,summary,2,False
2023-01-27T00:00:00,allied_summ,"  Allied Services, Total",446,446,0,446,451,100.0,summary,2,False
2023-01-27T00:00:00,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2023-01-27T00:00:00,iso_summ,Temporary Isolation/Recovery Programs,14,12,0,12,30,100.0,summary,1,False
2023-01-27T00:00:00,fam_total,"Family Sector, Total",2411,735,5,740,764,99.3,room,0,True
2023-01-27T00:00:00,fam_emerg,"Families, Emergency Shelter Programs",611,195,3,198,205,98.5,room,1,False
2023-01-27T00:00:00,fam_trans_r,"Families, Transitional Shelter Programs",299,102,0,102,100,100.0,room,1,False
2023-01-27T00:00:00,fam_hotel,"Families, Motel/Hotel Programs",1501,438,2,440,459,99.5,room,1,False
2023-01-27T00:00:00,sng_hotel,"Single Sector Motel/Hotel, Total",2863,2406,32,2438,2583,98.7,room,0,True
2023-01-27T00:00:00,singles_total,"Singles Sectors, Total",3245,3245,41,3286,3388,98.8,bed,0,True
2023-01-27T00:00:00,emerg_total,"Emergency Shelter Programs, Total",2674,2674,19,2693,2766,99.3,bed,1,True
2023-01-27T00:00:00,mix_emerg,"Mixed Adult, Emergency",615,615,9,624,642,98.6,bed,2,False
2023-01-27T00:00:00,men_emerg,"Men, Emergency",1278,1278,2,1280,1289,99.8,bed,2,False
2023-01-27T00:00:00,wom_emerg,"Women, Emergency",514,514,1,515,559,99.8,bed,2,False
2023-01-27T00:00:00,yth_emerg,"Youth, Emergency",267,267,7,274,276,97.4,bed,2,False
2023-01-27T00:00:00,trans_total,"Transitional Shelter Programs, Total",571,571,22,593,622,96.3,bed,1,True
2023-01-27T00:00:00,mix_trans,"Mixed Adult, Transitional",134,134,4,138,139,97.1,bed,2,False
2023-01-27T00:00:00,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2023-01-27T00:00:00,men_trans,"Men, Transitional",159,159,9,168,185,94.6,bed,2,False
2023-01-27T00:00:00,wom_trans,"Women, Transitional",102,102,3,105,110,97.1,bed,2,False
2023-01-27T00:00:00,yth_trans,"Youth, Transitional",176,176,6,182,188,96.7,bed,2,False
2023-01-27T00:00:00,allied_total,"Allied Services, Total",446,446,0,446,451,100.0,bed,0,True
2023-01-27T00:00:00,respites,24-Hour Respites,380,380,0,380,380,100.0,bed,1,False
2023-01-27T00:00:00,dropin,24-Hour Women's Drop-ins,66,66,0,66,71,100.0,bed,1,False
2023-01-27T00:00:00,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2023-01-27T00:00:00,hotels,Hotels,0,0,0,0,0,,room,0,False
2023-01-27T00:00:00,iso,Isolation/Recovery Programs Combined Total,14,12,0,12,30,100.0,room,0,False
2023-01-26T00:00:00,all_shelter,"All Shelter Programs, Total",8979,,,,,,summary,0,True
2023-01-26T00:00:00,room_based,"Shelter Programs, Room-Based, Total",5272,,,,,,summary,1,True
2023-01-26T00:00:00,singles_sector,"Singles Sector Programs, Total",3688,,,,,,summary,1,True
2023-01-26T00:00:00,singles_shelter,"  Shelter Programs, Singles, Total",3245,3245,41,3286,3388,98.8,summary,2,False
2023-01-26T00:00:00,allied_summ,"  Allied Services, Total",443,443,3,446,451,99.3,summary,2,False
2023-01-26T00:00:00,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2023-01-26T00:00:00,iso_summ,Temporary Isolation/Recovery Programs,19,16,0,16,30,100.0,summary,1,False
2023-01-26T00:00:00,fam_total,"Family Sector, Total",2412,736,5,741,764,99.3,room,0,True
2023-01-26T00:00:00,fam_emerg,"Families, Emergency Shelter Programs",608,195,3,198,205,98.5,room,1,False
2023-01-26T00:00:00,fam_trans_r,"Families, Transitional Shelter Programs",299,102,0,102,100,100.0,room,1,False
2023-01-26T00:00:00,fam_hotel,"Families, Motel/Hotel Programs",1505,439,2,441,459,99.5,room,1,False
2023-01-26T00:00:00,sng_hotel,"Single Sector Motel/Hotel, Total",2860,2404,42,2446,2583,98.3,room,0,True
2023-01-26T00:00:00,singles_total,"Singles Sectors, Total",3245,3245,41,3286,3388,98.8,bed,0,True
2023-01-26T00:00:00,emerg_total,"Emergency Shelter Programs, Total",2675,2675,17,2692,2766,99.4,bed,1,True
2023-01-26T00:00:00,mix_emerg,"Mixed Adult, Emergency",622,622,4,626,642,99.4,bed,2,False
2023-01-26T00:00:00,men_emerg,"Men, Emergency",1276,1276,2,1278,1289,99.8,bed,2,False
2023-01-26T00:00:00,wom_emerg,"Women, Emergency",510,510,4,514,559,99.2,bed,2,False
2023-01-26T00:00:00,yth_emerg,"Youth, Emergency",267,267,7,274,276,97.4,bed,2,False
2023-01-26T00:00:00,trans_total,"Transitional Shelter Programs, Total",570,570,24,594,622,96.0,bed,1,True
2023-01-26T00:00:00,mix_trans,"Mixed Adult, Transitional",133,133,5,138,139,96.4,bed,2,False
2023-01-26T00:00:00,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2023-01-26T00:00:00,men_trans,"Men, Transitional",158,158,10,168,185,94.0,bed,2,False
2023-01-26T00:00:00,wom_trans,"Women, Transitional",103,103,3,106,110,97.2,bed,2,False
2023-01-26T00:00:00,yth_trans,"Youth, Transitional",176,176,6,182,188,96.7,bed,2,False
2023-01-26T00:00:00,allied_total,"Allied Services, Total",443,443,3,446,451,99.3,bed,0,True
2023-01-26T00:00:00,respites,24-Hour Respites,379,379,1,380,380,99.7,bed,1,False
2023-01-26T00:00:00,dropin,24-Hour Women's Drop-ins,64,64,2,66,71,97.0,bed,1,False
2023-01-26T00:00:00,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2023-01-26T00:00:00,hotels,Hotels,0,0,0,0,0,,room,0,False
2023-01-26T00:00:00,iso,Isolation/Recovery Programs Combined Total,19,16,0,16,30,100.0,room,0,False
2023-01-25T00:00:00,all_shelter,"All Shelter Programs, Total",8966,,,,,,summary,0,True
2023-01-25T00:00:00,room_based,"Shelter Programs, Room-Based, Total",5260,,,,,,summary,1,True
2023-01-25T00:00:00,singles_sector,"Singles Sector Programs, Total",3688,,,,,,summary,1,True
2023-01-25T00:00:00,singles_shelter,"  Shelter Programs, Singles, Total",3249,3249,38,3287,3378,98.8,summary,2,False
2023-01-25T00:00:00,allied_summ,"  Allied Services, Total",439,439,6,445,451,98.7,summary,2,False
2023-01-25T00:00:00,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2023-01-25T00:00:00,iso_summ,Temporary Isolation/Recovery Programs,18,15,0,15,30,100.0,summary,1,False
2023-01-25T00:00:00,fam_total,"Family Sector, Total",2410,733,8,741,764,98.9,room,0,True
2023-01-25T00:00:00,fam_emerg,"Families, Emergency Shelter Programs",608,195,3,198,205,98.5,room,1,False
